id	city	state	country	lat	lon	u_offset_seconds
3356343	Karasburg	//Karas	Namibia	-28.017	18.75	43200.0
3358416	Bethanie	//Karas	Namibia	-26.483	17.15	43200.0
3356264	Keetmanshoop	//Karas	Namibia	-26.583	18.133	43200.0
3355672	Lüderitz	//Karas	Namibia	-26.648	15.159	43200.0
3354071	Oranjemund	//Karas	Namibia	-28.55	16.433	43200.0
274723	Halba	Aakkâr	Lebanon	34.543	36.08	39600.0
2659303	Oftringen	Aargau	Switzerland	47.317	7.917	43200.0
7285348	Brugg	Aargau	Switzerland	47.486	8.211	43200.0
2661374	Brugg	Aargau	Switzerland	47.481	8.209	43200.0
2659345	Obersiggenthal	Aargau	Switzerland	47.487	8.294	43200.0
2657915	Zofingen	Aargau	Switzerland	47.288	7.946	43200.0
7287639	Zofingen	Aargau	Switzerland	47.289	7.963	43200.0
2657963	Wohlen	Aargau	Switzerland	47.352	8.279	43200.0
2657964	Wohlen	Aargau	Switzerland	46.971	7.357	43200.0
7287600	Wohlen	Aargau	Switzerland	47.353	8.281	43200.0
2658011	Wettingen	Aargau	Switzerland	47.471	8.316	43200.0
7287562	Wettingen	Aargau	Switzerland	47.467	8.341	43200.0
7286625	Neuenhof	Aargau	Switzerland	47.444	8.325	43200.0
7286733	Oftringen	Aargau	Switzerland	47.313	7.939	43200.0
2659645	Möhlin	Aargau	Switzerland	47.559	7.843	43200.0
7287258	Suhr	Aargau	Switzerland	47.375	8.084	43200.0
2661881	Aarau	Aargau	Switzerland	47.393	8.044	43200.0
2659344	Obersiggenthal	Aargau	Switzerland	47.487	8.297	43200.0
7287207	Spreitenbach	Aargau	Switzerland	47.418	8.367	43200.0
2658952	Rothrist	Aargau	Switzerland	47.305	7.892	43200.0
7286962	Rothrist	Aargau	Switzerland	47.298	7.885	43200.0
2659060	Rheinfelden	Aargau	Switzerland	47.554	7.794	43200.0
7286892	Rheinfelden	Aargau	Switzerland	47.556	7.804	43200.0
7286318	Lenzburg	Aargau	Switzerland	47.386	8.181	43200.0
2659952	Lenzburg	Aargau	Switzerland	47.389	8.175	43200.0
7286514	Möhlin	Aargau	Switzerland	47.563	7.854	43200.0
2658457	Suhr	Aargau	Switzerland	47.372	8.08	43200.0
2658524	Spreitenbach	Aargau	Switzerland	47.42	8.363	43200.0
7285013	Aarau	Aargau	Switzerland	47.389	8.048	43200.0
2659490	Neuenhof	Aargau	Switzerland	47.45	8.317	43200.0
7285134	Baden	Aargau	Switzerland	47.465	8.29	43200.0
2661646	Baden	Aargau	Switzerland	47.473	8.306	43200.0
2657832	Aberdeen	Aberdeen City	United Kingdom	57.144	-2.098	46800.0
2636814	Stonehaven	Aberdeenshire	United Kingdom	56.964	-2.212	46800.0
2646073	Inverurie	Aberdeenshire	United Kingdom	57.284	-2.377	46800.0
2649089	Fraserburgh	Aberdeenshire	United Kingdom	57.687	-2.018	46800.0
2650086	Ellon	Aberdeenshire	United Kingdom	57.364	-2.073	46800.0
2640351	Peterhead	Aberdeenshire	United Kingdom	57.506	-1.798	46800.0
2640030	Portlethen	Aberdeenshire	United Kingdom	57.055	-2.131	50400.0
2320576	Umuahia	Abia	Nigeria	5.526	7.49	46800.0
2353151	Aba	Abia	Nigeria	5.107	7.367	46800.0
2595323	Marcory	Abidjan	Côte d'Ivoire	5.313	-3.995	50400.0
2293538	Abidjan	Abidjan	Côte d'Ivoire	5.309	-4.02	50400.0
2291580	Bingerville	Abidjan	Côte d'Ivoire	5.358	-3.887	50400.0
2282335	Port-Bouët	Abidjan	Côte d'Ivoire	5.257	-3.963	50400.0
235574	Abim	Abim	Uganda	2.702	33.676	39600.0
611847	Sokhumi	Abkhazia	Georgia	43.003	41.015	36000.0
1714508	Dolores	Abra	Philippines	11.061	124.613	21600.0
1689299	San Juan	Abra	Philippines	14.057	121.229	21600.0
1689268	San Juan	Abra	Philippines	15.29	120.065	21600.0
1714505	Dolores	Abra	Philippines	12.037	125.482	21600.0
1714503	Dolores	Abra	Philippines	14.014	121.402	21600.0
1714492	Dolores	Abra	Philippines	17.648	120.709	21600.0
1712027	Dolores	Abra	Philippines	15.094	120.529	21600.0
1689251	San Juan	Abra	Philippines	16.416	120.39	21600.0
1689249	San Juan	Abra	Philippines	16.669	120.341	21600.0
1689238	San Juan	Abra	Philippines	17.406	121.747	21600.0
1689276	San Juan	Abra	Philippines	15.019	120.673	21600.0
1682570	Tayum	Abra	Philippines	17.617	120.654	21600.0
1707344	La Paz	Abra	Philippines	7.316	125.733	21600.0
1689308	San Juan	Abra	Philippines	13.524	122.581	21600.0
1707343	La Paz	Abra	Philippines	8.271	125.8	21600.0
1707342	La Paz	Abra	Philippines	8.984	126.264	21600.0
1707339	La Paz	Abra	Philippines	10.413	122.516	21600.0
1707336	La Paz	Abra	Philippines	10.892	124.956	21600.0
1707324	La Paz	Abra	Philippines	15.441	120.729	21600.0
1707322	La Paz	Abra	Philippines	16.911	121.668	21600.0
1707321	La Paz	Abra	Philippines	17.675	120.686	21600.0
1707346	La Paz	Abra	Philippines	15.433	120.717	21600.0
1708151	Lagangilang	Abra	Philippines	17.612	120.736	21600.0
1723569	Bucay	Abra	Philippines	17.54	120.719	21600.0
1689359	San Juan	Abra	Philippines	13.75	121.367	21600.0
1689350	San Juan	Abra	Philippines	9.16	123.493	21600.0
1689344	San Juan	Abra	Philippines	10.267	125.176	21600.0
1689341	San Juan	Abra	Philippines	10.386	122.865	21600.0
1727214	Bangued	Abra	Philippines	17.608	120.638	21600.0
1689332	San Juan	Abra	Philippines	11.001	124.539	21600.0
1727215	Bangued	Abra	Philippines	17.598	120.616	21600.0
1689303	San Juan	Abra	Philippines	13.83	121.401	21600.0
1689237	San Juan	Abra	Philippines	17.683	120.732	21600.0
1689236	San Juan	Abra	Philippines	17.742	120.458	21600.0
1693852	Pilar	Abra	Philippines	14.633	120.533	21600.0
1693848	Pilar	Abra	Philippines	9.865	126.099	21600.0
1693935	Pidigan	Abra	Philippines	17.57	120.59	21600.0
1693840	Pilar	Abra	Philippines	12.923	123.672	21600.0
1693843	Pilar	Abra	Philippines	11.487	122.996	21600.0
1693835	Pilar	Abra	Philippines	17.416	120.595	21600.0
1693839	Pilar	Abra	Philippines	14.66	120.565	21600.0
1693849	Pilar	Abra	Philippines	9.829	124.327	21600.0
1693844	Pilar	Abra	Philippines	10.806	124.566	21600.0
1702194	Manabo	Abra	Philippines	17.433	120.705	21600.0
3182700	Atessa	Abruzzo	Italy	42.069	14.451	43200.0
6541550	Montesilvano	Abruzzo	Italy	42.504	14.138	43200.0
3172730	Montesilvano	Abruzzo	Italy	42.504	14.138	43200.0
6539824	Celano	Abruzzo	Italy	42.086	13.54	43200.0
6539830	Ortona	Abruzzo	Italy	42.35	14.404	43200.0
3171886	Ortona	Abruzzo	Italy	42.35	14.404	43200.0
6540722	Tortoreto	Abruzzo	Italy	42.809	13.912	43200.0
3179216	Celano	Abruzzo	Italy	42.086	13.54	43200.0
3166034	Sulmona	Abruzzo	Italy	42.048	13.929	43200.0
3165365	Tortoreto	Abruzzo	Italy	42.809	13.912	43200.0
6537480	Francavilla al Mare	Abruzzo	Italy	42.421	14.287	43200.0
6538896	Vasto	Abruzzo	Italy	42.124	14.706	43200.0
3164672	Vasto	Abruzzo	Italy	42.124	14.706	43200.0
6540713	Sulmona	Abruzzo	Italy	42.048	13.929	43200.0
3167751	San Salvo	Abruzzo	Italy	42.043	14.727	43200.0
6542118	Chieti	Abruzzo	Italy	42.35	14.168	43200.0
3178796	Chieti	Abruzzo	Italy	42.361	14.138	43200.0
6537494	San Salvo	Abruzzo	Italy	42.043	14.727	43200.0
3166235	Spoltore	Abruzzo	Italy	42.453	14.141	43200.0
6541923	Atri	Abruzzo	Italy	42.578	13.985	43200.0
6538868	Spoltore	Abruzzo	Italy	42.453	14.141	43200.0
3182636	Avezzano	Abruzzo	Italy	42.04	13.439	43200.0
3179150	Cepagatti	Abruzzo	Italy	42.365	14.076	43200.0
3176605	Francavilla al Mare	Abruzzo	Italy	42.421	14.287	43200.0
6540717	Giulianova	Abruzzo	Italy	42.761	13.954	43200.0
6541691	Avezzano	Abruzzo	Italy	42.04	13.439	43200.0
3173833	Martinsicuro	Abruzzo	Italy	42.881	13.914	43200.0
3166519	Silvi Paese	Abruzzo	Italy	42.567	14.1	43200.0
6541856	Teramo	Abruzzo	Italy	42.665	13.718	43200.0
3165803	Teramo	Abruzzo	Italy	42.661	13.699	43200.0
3175173	Lanciano	Abruzzo	Italy	42.217	14.388	43200.0
6541930	Lanciano	Abruzzo	Italy	42.217	14.388	43200.0
3175709	Guardiagrele	Abruzzo	Italy	42.195	14.22	43200.0
3170692	Pineto	Abruzzo	Italy	42.61	14.066	43200.0
3168936	Roseto degli Abruzzi	Abruzzo	Italy	42.666	14.023	43200.0
3170988	Pianella	Abruzzo	Italy	42.4	14.05	43200.0
6541925	Roseto degli Abruzzi	Abruzzo	Italy	42.666	14.023	43200.0
3182697	Atri	Abruzzo	Italy	42.578	13.985	43200.0
6540108	Pescara	Abruzzo	Italy	42.46	14.21	43200.0
3171247	Penne	Abruzzo	Italy	42.454	13.93	43200.0
3176053	Giulianova	Abruzzo	Italy	42.761	13.954	43200.0
3171168	Pescara	Abruzzo	Italy	42.46	14.21	43200.0
585145	Saray	Abşeron	Azerbaijan	40.532	49.716	36000.0
292968	Abu Dhabi	Abū Z̧aby	United Arab Emirates	24.467	54.367	36000.0
1214026	Sabang	Aceh	Indonesia	5.893	95.321	25200.0
1213523	Tapaktuan	Aceh	Indonesia	3.258	97.18	25200.0
1214488	Meulaboh	Aceh	Indonesia	4.136	96.129	25200.0
1215502	Banda Aceh	Aceh	Indonesia	5.558	95.322	25200.0
1214724	Langsa	Aceh	Indonesia	4.468	97.968	25200.0
1214658	Lhokseumawe	Aceh	Indonesia	5.18	97.151	25200.0
3183500	Acquaviva	Acquaviva	San Marino	43.946	12.418	43200.0
3924752	Senador Guiomard	Acre	Brazil	-10.152	-67.739	68400.0
3924674	Xapuri	Acre	Brazil	-10.652	-68.504	68400.0
3924895	Plácido de Castro	Acre	Brazil	-10.335	-67.186	64800.0
3925227	Brasiléia	Acre	Brazil	-11.016	-68.748	68400.0
3662574	Rio Branco	Acre	Brazil	-9.975	-67.81	68400.0
3465080	Cruzeiro do Sul	Acre	Brazil	-29.513	-51.985	61200.0
3664243	Feijó	Acre	Brazil	-8.164	-70.354	68400.0
3662155	Sena Madureira	Acre	Brazil	-9.066	-68.657	68400.0
3663516	Mâncio Lima	Acre	Brazil	-7.614	-72.896	68400.0
3661980	Tarauacá	Acre	Brazil	-8.161	-70.766	68400.0
355392	‘Izbat al Burj	Ad Daqahlīyah	Egypt	31.508	31.841	43200.0
361702	Ajā	Ad Daqahlīyah	Egypt	30.942	31.292	43200.0
360716	Al Maţarīyah	Ad Daqahlīyah	Egypt	31.183	32.031	43200.0
347591	Ţalkhā	Ad Daqahlīyah	Egypt	31.054	31.378	43200.0
361029	Al Jammālīyah	Ad Daqahlīyah	Egypt	31.181	31.865	43200.0
360761	Al Manşūrah	Ad Daqahlīyah	Egypt	31.036	31.381	43200.0
358172	Dikirnis	Ad Daqahlīyah	Egypt	31.089	31.594	43200.0
290030	Doha	Ad Dawḩah	Qatar	25.287	51.533	39600.0
289698	Nu‘ayjah	Ad Dawḩah	Qatar	25.253	51.559	39600.0
288899	Bahlā’	Ad Dākhilīyah	Oman	22.973	57.3	36000.0
287814	Izkī	Ad Dākhilīyah	Oman	22.933	57.767	36000.0
286987	Nizwá	Ad Dākhilīyah	Oman	22.933	57.533	36000.0
793171	Ada	Ada	Serbia	45.803	20.126	43200.0
2227402	Meïganga	Adamaoua	Cameroon	6.517	14.3	46800.0
2230028	Kontcha	Adamaoua	Cameroon	7.967	12.233	46800.0
2221530	Tibati	Adamaoua	Cameroon	6.467	12.633	46800.0
2224827	Ngaoundéré	Adamaoua	Cameroon	7.317	13.583	46800.0
2328617	Numan	Adamawa	Nigeria	9.467	12.033	46800.0
2318044	Yola	Adamawa	Nigeria	9.2	12.483	46800.0
2329821	Mubi	Adamawa	Nigeria	10.268	13.264	46800.0
298882	Tufanbeyli	Adana	Turkey	38.263	36.221	39600.0
318675	Ceyhan	Adana	Turkey	37.025	35.818	39600.0
306112	Kozan	Adana	Turkey	37.455	35.816	39600.0
309312	Karataş	Adana	Turkey	36.582	35.37	39600.0
325361	Adana	Adana	Turkey	36.985	35.288	39600.0
300997	Seyhan	Adana	Turkey	36.987	35.306	39600.0
323716	Yüreğir	Adana	Turkey	36.974	35.359	39600.0
325363	Adana	Adana	Turkey	37.002	35.329	39600.0
302482	Pozantı	Adana	Turkey	37.428	34.872	39600.0
309311	Karataş	Adana	Turkey	36.564	35.382	39600.0
308998	Aladağ	Adana	Turkey	37.548	35.396	39600.0
1282256	Hithadhoo	Addu	Maldives	-0.6	73.083	32400.0
235489	Adjumani	Adjumani	Uganda	3.378	31.791	39600.0
2483761	Reggane	Adrar	Algeria	26.716	0.171	46800.0
2381334	Atar	Adrar	Mauritania	20.517	-13.05	50400.0
2508807	Adrar	Adrar	Algeria	25.75	-1.0	46800.0
2508813	Adrar	Adrar	Algeria	27.874	-0.294	46800.0
528293	Maykop	Adygeya	Russia	44.608	40.106	39600.0
542333	Krasnogvardeyskoye	Adygeya	Russia	50.649	38.404	39600.0
542334	Krasnogvardeyskoye	Adygeya	Russia	45.846	41.519	39600.0
542335	Krasnogvardeyskoye	Adygeya	Russia	45.128	39.572	39600.0
483142	Adygeysk	Adygeya	Russia	44.88	39.19	39600.0
325329	Adıyaman	Adıyaman	Turkey	37.75	38.25	39600.0
314133	Gölbaşı	Adıyaman	Turkey	39.79	32.809	39600.0
325330	Adıyaman	Adıyaman	Turkey	37.764	38.276	39600.0
314135	Gölbaşı	Adıyaman	Turkey	37.855	30.419	39600.0
314136	Gölbaşı	Adıyaman	Turkey	37.784	37.637	39600.0
298728	Tut	Adıyaman	Turkey	37.795	37.916	39600.0
323736	Aralık	Adıyaman	Turkey	37.83	40.676	39600.0
321337	Besni	Adıyaman	Turkey	37.693	37.861	39600.0
310855	Kâhta	Adıyaman	Turkey	37.786	38.624	39600.0
300754	Sinanpaşa	Afyonkarahisar	Turkey	38.744	30.243	39600.0
319104	Çay	Afyonkarahisar	Turkey	38.592	31.029	39600.0
320879	Bolvadin	Afyonkarahisar	Turkey	38.711	31.049	39600.0
325303	Afyonkarahisar	Afyonkarahisar	Turkey	38.757	30.543	39600.0
325302	Afyonkarahisar	Afyonkarahisar	Turkey	38.75	30.667	39600.0
300201	Sultandağı	Afyonkarahisar	Turkey	38.531	31.228	39600.0
318227	Çobanlar	Afyonkarahisar	Turkey	38.701	30.783	39600.0
321887	Başmakçı	Afyonkarahisar	Turkey	37.897	30.012	39600.0
315621	Emirdağ	Afyonkarahisar	Turkey	39.02	31.15	39600.0
745383	İhsaniye	Afyonkarahisar	Turkey	40.691	29.835	39600.0
747458	Erenler	Afyonkarahisar	Turkey	41.117	29.567	39600.0
300273	Şuhut	Afyonkarahisar	Turkey	38.531	30.546	39600.0
311645	İhsaniye	Afyonkarahisar	Turkey	39.029	30.416	39600.0
2447513	Arlit	Agadez	Niger	18.737	7.385	46800.0
2448083	Agadez	Agadez	Niger	19.75	10.25	46800.0
2448085	Agadez	Agadez	Niger	16.973	7.991	46800.0
3155041	Grimstad	Agder	Norway	58.34	8.593	43200.0
3162955	Arendal	Agder	Norway	58.462	8.773	43200.0
6453399	Arendal	Agder	Norway	58.46	8.765	43200.0
3146463	Mandal	Agder	Norway	58.027	7.453	43200.0
3146684	Lyngdal	Agder	Norway	58.138	7.07	43200.0
6453403	Farsund	Agder	Norway	58.095	6.804	43200.0
3149318	Kristiansand	Agder	Norway	58.147	7.996	43200.0
3157799	Farsund	Agder	Norway	58.095	6.805	43200.0
3137971	Søgne	Agder	Norway	58.083	7.817	43200.0
3132208	Vennesla	Agder	Norway	58.269	7.974	43200.0
3132206	Vennesla	Agder	Norway	58.343	7.976	43200.0
3157090	Flekkefjord	Agder	Norway	58.297	6.661	43200.0
6453405	Kristiansand	Agder	Norway	58.146	7.997	43200.0
4016086	Calvillo	Aguascalientes	Mexico	21.85	-102.717	68400.0
3988651	Rincón de Romos	Aguascalientes	Mexico	22.233	-102.3	68400.0
3993985	Pabellón de Arteaga	Aguascalientes	Mexico	22.15	-102.25	68400.0
6942835	Aguascalientes	Aguascalientes	Mexico	21.883	-102.3	68400.0
4003995	Jesús María	Aguascalientes	Mexico	21.967	-102.35	68400.0
6942839	Jesús María	Aguascalientes	Mexico	21.967	-102.35	68400.0
4019233	Aguascalientes	Aguascalientes	Mexico	21.883	-102.3	68400.0
3986985	San Francisco de los Romo	Aguascalientes	Mexico	22.083	-102.267	68400.0
3986228	San José de Gracia	Aguascalientes	Mexico	20.667	-102.583	68400.0
1687825	Santiago	Agusan del Norte	Philippines	11.058	122.912	21600.0
1704049	Magallanes	Agusan del Norte	Philippines	16.02	120.739	21600.0
1687800	Santiago	Agusan del Norte	Philippines	17.294	120.445	21600.0
1718337	Carmen	Agusan del Norte	Philippines	7.361	125.706	21600.0
1704050	Magallanes	Agusan del Norte	Philippines	14.188	120.758	21600.0
1704052	Magallanes	Agusan del Norte	Philippines	12.829	123.836	21600.0
1723459	Buenavista	Agusan del Norte	Philippines	10.701	122.628	21600.0
1704058	Magallanes	Agusan del Norte	Philippines	9.02	125.517	21600.0
1718338	Carmen	Agusan del Norte	Philippines	7.204	124.792	21600.0
1723470	Buenavista	Agusan del Norte	Philippines	10.138	123.244	21600.0
1723467	Buenavista	Agusan del Norte	Philippines	10.544	123.448	21600.0
1723469	Buenavista	Agusan del Norte	Philippines	10.178	123.601	21600.0
1722032	Cabadbaran	Agusan del Norte	Philippines	9.124	125.534	21600.0
1687812	Santiago	Agusan del Norte	Philippines	14.9	120.52	21600.0
1687834	Santiago	Agusan del Norte	Philippines	7.289	126.573	21600.0
1687827	Santiago	Agusan del Norte	Philippines	10.59	124.307	21600.0
1687818	Santiago	Agusan del Norte	Philippines	14.019	121.279	21600.0
1718334	Carmen	Agusan del Norte	Philippines	8.989	125.293	21600.0
1723465	Buenavista	Agusan del Norte	Philippines	10.615	123.099	21600.0
1681232	Tubay	Agusan del Norte	Philippines	9.167	125.524	21600.0
1718333	Carmen	Agusan del Norte	Philippines	9.226	126.017	21600.0
1687801	Santiago	Agusan del Norte	Philippines	16.688	121.549	21600.0
1718332	Carmen	Agusan del Norte	Philippines	9.822	124.196	21600.0
1723454	Buenavista	Agusan del Norte	Philippines	10.802	123.556	21600.0
1708600	Kitcharao	Agusan del Norte	Philippines	9.455	125.573	21600.0
1723403	Buenavista	Agusan del Norte	Philippines	13.867	123.302	21600.0
1723484	Buenavista	Agusan del Norte	Philippines	7.236	122.255	21600.0
1723480	Buenavista	Agusan del Norte	Philippines	9.115	126.161	21600.0
1723477	Buenavista	Agusan del Norte	Philippines	9.841	124.223	21600.0
1723409	Buenavista	Agusan del Norte	Philippines	13.255	121.941	21600.0
1723425	Buenavista	Agusan del Norte	Philippines	12.176	123.791	21600.0
1723481	Buenavista	Agusan del Norte	Philippines	8.977	125.409	21600.0
1718319	Carmen	Agusan del Norte	Philippines	15.883	120.6	21600.0
1718320	Carmen	Agusan del Norte	Philippines	15.443	120.823	21600.0
1723383	Buenavista	Agusan del Norte	Philippines	10.083	124.116	21600.0
1718324	Carmen	Agusan del Norte	Philippines	12.617	122.121	21600.0
1698063	Nasipit	Agusan del Norte	Philippines	8.969	125.295	21600.0
1710399	Jabonga	Agusan del Norte	Philippines	9.343	125.516	21600.0
1689145	San Luis	Agusan del Sur	Philippines	8.483	125.0	21600.0
1684137	Talacogon	Agusan del Sur	Philippines	8.456	125.784	21600.0
1713785	Esperanza	Agusan del Sur	Philippines	8.181	124.007	21600.0
1684139	Talacogon	Agusan del Sur	Philippines	8.417	125.8	21600.0
1713787	Esperanza	Agusan del Sur	Philippines	7.492	125.728	21600.0
1713788	Esperanza	Agusan del Sur	Philippines	6.723	124.52	21600.0
1978396	Esperanza	Agusan del Sur	Philippines	6.499	124.666	21600.0
1713767	Esperanza	Agusan del Sur	Philippines	11.736	124.042	21600.0
1713784	Esperanza	Agusan del Sur	Philippines	8.677	125.647	21600.0
1713779	Esperanza	Agusan del Sur	Philippines	10.184	123.59	21600.0
1689969	San Francisco	Agusan del Sur	Philippines	15.629	120.437	21600.0
1690015	San Francisco	Agusan del Sur	Philippines	10.06	125.161	21600.0
1690014	San Francisco	Agusan del Sur	Philippines	10.16	124.311	21600.0
1690019	San Francisco	Agusan del Sur	Philippines	8.536	125.95	21600.0
1713774	Esperanza	Agusan del Sur	Philippines	10.703	124.414	21600.0
1690024	San Francisco	Agusan del Sur	Philippines	8.5	125.933	21600.0
1690016	San Francisco	Agusan del Sur	Philippines	9.777	125.425	21600.0
1690011	San Francisco	Agusan del Sur	Philippines	10.646	124.382	21600.0
1690005	San Francisco	Agusan del Sur	Philippines	11.32	122.051	21600.0
1689999	San Francisco	Agusan del Sur	Philippines	12.725	123.906	21600.0
1705552	Loreto	Agusan del Sur	Philippines	8.187	125.853	21600.0
1689997	San Francisco	Agusan del Sur	Philippines	13.038	123.789	21600.0
1689996	San Francisco	Agusan del Sur	Philippines	13.317	123.75	21600.0
1689989	San Francisco	Agusan del Sur	Philippines	13.783	122.3	21600.0
1689988	San Francisco	Agusan del Sur	Philippines	13.898	121.248	21600.0
1705550	Loreto	Agusan del Sur	Philippines	10.364	125.573	21600.0
1689979	San Francisco	Agusan del Sur	Philippines	14.957	120.555	21600.0
1690017	San Francisco	Agusan del Sur	Philippines	9.528	125.486	21600.0
1689973	San Francisco	Agusan del Sur	Philippines	15.352	120.833	21600.0
1688119	Santa Josefa	Agusan del Sur	Philippines	7.991	126.03	21600.0
1713775	Esperanza	Agusan del Sur	Philippines	10.7	124.314	21600.0
1689146	San Luis	Agusan del Sur	Philippines	7.441	126.551	21600.0
1725684	Bayugan	Agusan del Sur	Philippines	8.756	125.768	21600.0
1722731	Bunawan	Agusan del Sur	Philippines	8.167	125.991	21600.0
1691503	Rosario	Agusan del Sur	Philippines	14.417	120.85	21600.0
1691499	Rosario	Agusan del Sur	Philippines	8.387	126.003	21600.0
1681333	Trento	Agusan del Sur	Philippines	8.046	126.064	21600.0
1689123	San Luis	Agusan del Sur	Philippines	16.968	121.831	21600.0
1691492	Rosario	Agusan del Sur	Philippines	11.583	122.302	21600.0
1691491	Rosario	Agusan del Sur	Philippines	12.522	124.425	21600.0
1689127	San Luis	Agusan del Sur	Philippines	15.721	121.52	21600.0
1691489	Rosario	Agusan del Sur	Philippines	13.845	121.204	21600.0
1691488	Rosario	Agusan del Sur	Philippines	13.85	122.283	21600.0
1680040	Veruela	Agusan del Sur	Philippines	8.073	125.956	21600.0
1722733	Bunawan	Agusan del Sur	Philippines	8.167	126.083	21600.0
1691487	Rosario	Agusan del Sur	Philippines	13.845	121.205	21600.0
1689144	San Luis	Agusan del Sur	Philippines	8.478	125.744	21600.0
1689134	San Luis	Agusan del Sur	Philippines	13.855	120.917	21600.0
1692746	Prosperidad	Agusan del Sur	Philippines	10.516	123.306	21600.0
1691483	Rosario	Agusan del Sur	Philippines	14.418	120.858	21600.0
1689148	San Luis	Agusan del Sur	Philippines	15.05	120.8	21600.0
1681334	Trento	Agusan del Sur	Philippines	8.05	126.133	21600.0
1689129	San Luis	Agusan del Sur	Philippines	15.04	120.788	21600.0
1686847	Sibagat	Agusan del Sur	Philippines	8.822	125.698	21600.0
1691480	Rosario	Agusan del Sur	Philippines	16.23	120.486	21600.0
2301464	Duayaw-Nkwanta	Ahafo	Ghana	7.172	-2.103	50400.0
2303258	Bechem	Ahafo	Ghana	7.09	-2.025	50400.0
162099	Abadan	Ahal	Turkmenistan	38.051	58.206	32400.0
162158	Baharly	Ahal	Turkmenistan	38.436	57.432	32400.0
161901	Kaka	Ahal	Turkmenistan	37.348	59.614	32400.0
1218239	Tejen	Ahal	Turkmenistan	37.383	60.505	32400.0
3587317	Atiquizaya	Ahuachapán	El Salvador	13.977	-89.753	72000.0
3587426	Ahuachapán	Ahuachapán	El Salvador	13.921	-89.845	72000.0
3583065	Tacuba	Ahuachapán	El Salvador	13.901	-89.93	72000.0
3585392	Jujutla	Ahuachapán	El Salvador	13.787	-89.857	72000.0
3583716	San Francisco Menéndez	Ahuachapán	El Salvador	13.843	-90.016	72000.0
3585640	Guaymango	Ahuachapán	El Salvador	13.75	-89.842	72000.0
3586926	Concepción de Ataco	Ahuachapán	El Salvador	13.87	-89.849	72000.0
1855189	Nishio	Aichi	Japan	34.867	137.05	18000.0
1861949	Ichinomiya	Aichi	Japan	35.3	136.8	18000.0
1862912	Hekinan	Aichi	Japan	34.883	136.983	18000.0
1854803	Ōbu	Aichi	Japan	35.0	136.967	18000.0
6822212	Aisai	Aichi	Japan	35.164	136.732	18000.0
1861207	Iwakura	Aichi	Japan	35.283	136.867	18000.0
1860191	Kanie	Aichi	Japan	35.133	136.8	18000.0
1865412	Kariya	Aichi	Japan	34.75	134.4	18000.0
6698269	Owariasahi	Aichi	Japan	35.208	137.03	18000.0
6822209	Nisshin	Aichi	Japan	35.166	136.964	18000.0
1860034	Kariya	Aichi	Japan	34.983	136.983	18000.0
1856057	Nagoya	Aichi	Japan	35.181	136.906	18000.0
1859891	Kasugai	Aichi	Japan	35.248	136.972	18000.0
1856698	Miyoshi	Aichi	Japan	34.8	132.85	18000.0
1858926	Komaki	Aichi	Japan	35.283	136.917	18000.0
1858836	Kōnan	Aichi	Japan	35.332	136.87	18000.0
1861602	Inazawa	Aichi	Japan	35.25	136.783	18000.0
1863209	Handa	Aichi	Japan	34.883	136.933	18000.0
1849539	Tsushima	Aichi	Japan	35.167	136.717	18000.0
1863693	Gamagōri	Aichi	Japan	34.833	137.233	18000.0
1849814	Toyota	Aichi	Japan	35.083	137.15	18000.0
1849845	Toyokawa	Aichi	Japan	34.817	137.4	18000.0
1849846	Toyohashi	Aichi	Japan	34.767	137.383	18000.0
6419747	Mihama	Aichi	Japan	35.633	140.06	18000.0
1850818	Taketoyo	Aichi	Japan	34.85	136.917	18000.0
1851155	Takahama	Aichi	Japan	34.917	136.983	18000.0
1851259	Tahara	Aichi	Japan	34.667	137.267	18000.0
1850185	Tokoname	Aichi	Japan	34.883	136.85	18000.0
1852663	Seto	Aichi	Japan	35.233	137.1	18000.0
1852046	Shinshiro	Aichi	Japan	34.9	137.5	18000.0
1854376	Okazaki	Aichi	Japan	34.95	137.167	18000.0
1864549	Chiryū	Aichi	Japan	35.0	137.033	18000.0
1651816	Aileu	Aileu	Timor-Leste	-8.728	125.566	18000.0
1651810	Ainaro	Ainaro	Timor-Leste	-8.992	125.508	18000.0
461615	Aizkraukle	Aizkraukle	Latvia	56.605	25.255	39600.0
613762	Kobuleti	Ajaria	Georgia	41.82	41.775	36000.0
615532	Batumi	Ajaria	Georgia	41.642	41.636	36000.0
3204854	Ajdovščina	Ajdovščina	Slovenia	45.886	13.909	43200.0
2113124	Akita	Akita	Japan	39.753	140.405	18000.0
2112818	Hanawa	Akita	Japan	36.95	140.417	18000.0
1864427	Daisen	Akita	Japan	35.383	133.533	18000.0
2128787	Ōdate	Akita	Japan	40.269	140.568	18000.0
2112454	Kakunodatemachi	Akita	Japan	39.583	140.567	18000.0
1848015	Yuzawa	Akita	Japan	36.933	138.817	18000.0
2110460	Yuzawa	Akita	Japan	39.167	140.5	18000.0
2128690	Ōmagari	Akita	Japan	42.969	141.474	18000.0
2111435	Ōmagari	Akita	Japan	39.45	140.483	18000.0
2113126	Akita	Akita	Japan	39.717	140.117	18000.0
2130146	Hanawa	Akita	Japan	40.184	140.787	18000.0
1706757	Libacao	Aklan	Philippines	11.48	122.304	21600.0
